LR = 0.001, batch_size = 512, block_size = 9


number of parameters: 0.41M
Steps = 0, loss = 4.656124114990234
Steps = 66400, loss = 2.5452067852020264
Steps = 66500, loss = 0.09949816018342972
Steps = 66600, loss = 0.12439624220132828
Steps = 66700, loss = 0.13690319657325745
Steps = 66800, loss = 0.1615671068429947
Steps = 66900, loss = 1.1318585872650146
Steps = 67000, loss = 0.10465812683105469
Steps = 67100, loss = 0.12927089631557465
Steps = 67200, loss = 0.7024239301681519
Steps = 67300, loss = 1.104442834854126
Steps = 67400, loss = 0.07721813023090363
Steps = 67500, loss = 0.08434557169675827
Steps = 67600, loss = 0.8555405735969543
Steps = 67700, loss = 0.08993030339479446
Steps = 67800, loss = 0.1576320379972458
Steps = 67900, loss = 0.6895719766616821
Steps = 68000, loss = 0.09289418905973434
Steps = 68100, loss = 0.08129560202360153
Steps = 68200, loss = 0.08767931163311005
Steps = 68300, loss = 1.006123661994934
Steps = 68400, loss = 0.22596068680286407
Steps = 68500, loss = 0.6858119964599609
Steps = 68600, loss = 1.2008782625198364
Steps = 68700, loss = 0.08110889792442322
Steps = 68800, loss = 0.25398683547973633
Steps = 68900, loss = 0.8440905213356018
Steps = 69000, loss = 2.4462103843688965
Steps = 69100, loss = 0.07378056645393372
Steps = 69200, loss = 0.07309961318969727
Steps = 69300, loss = 0.08092539757490158
Steps = 69400, loss = 0.44220444560050964
Steps = 69500, loss = 0.0839458778500557
Steps = 69600, loss = 0.0885872021317482
Steps = 69700, loss = 0.681648313999176
Steps = 69800, loss = 0.08975597470998764
Steps = 69900, loss = 0.09706496447324753
Steps = 70000, loss = 0.5712713599205017
Steps = 70100, loss = 0.09381888061761856
Steps = 70200, loss = 0.11563584208488464
Steps = 70300, loss = 0.08805849403142929
Steps = 70400, loss = 0.7862627506256104
Steps = 70500, loss = 0.08633803576231003
Steps = 70600, loss = 0.4647192656993866
Steps = 70700, loss = 0.38144591450691223
Steps = 70800, loss = 1.0813000202178955
Steps = 70900, loss = 0.7739660143852234
Steps = 71000, loss = 1.6408575773239136
Steps = 71100, loss = 0.1284858137369156
Steps = 71200, loss = 0.5410876274108887
Steps = 71300, loss = 0.754766583442688
Steps = 71400, loss = 0.1005234569311142
Steps = 71500, loss = 0.14524032175540924
Steps = 71600, loss = 0.12919984757900238
Steps = 71700, loss = 0.6314889192581177
Steps = 71800, loss = 0.0916164219379425
Steps = 71900, loss = 0.12802022695541382
Steps = 72000, loss = 0.134377583861351
Steps = 72100, loss = 1.160623550415039
Steps = 72200, loss = 0.8567740321159363
Steps = 72300, loss = 3.7820520401000977
Steps = 72400, loss = 0.28011617064476013
Steps = 72500, loss = 1.0460983514785767
Steps = 72600, loss = 1.2532241344451904
Steps = 72700, loss = 0.07367116957902908
Steps = 72800, loss = 0.0824790894985199
Steps = 72900, loss = 0.07709064334630966
Steps = 73000, loss = 0.08042256534099579
Steps = 73100, loss = 0.771575927734375
Steps = 73200, loss = 0.07924237847328186
Steps = 73300, loss = 0.08537318557500839
Steps = 73400, loss = 0.6489302515983582
Steps = 73500, loss = 1.7438981533050537
Steps = 73600, loss = 0.0920092836022377
Steps = 73700, loss = 0.6733433604240417
Steps = 73800, loss = 0.1076158806681633
Steps = 73900, loss = 0.08819835633039474
Steps = 74000, loss = 1.7039618492126465
Steps = 74100, loss = 0.677686333656311
Steps = 74200, loss = 0.20064185559749603
Steps = 74300, loss = 1.077001929283142
Steps = 74400, loss = 1.748517394065857
Steps = 74500, loss = 0.07656332105398178
Steps = 74600, loss = 0.11411478370428085
Steps = 74700, loss = 0.07867921888828278
Steps = 74800, loss = 0.08711788058280945
Steps = 74900, loss = 0.09720352292060852
Steps = 75000, loss = 0.6875362396240234
Steps = 75100, loss = 0.09060648828744888
Steps = 75200, loss = 0.09290751069784164
Steps = 75300, loss = 0.1105397567152977
Steps = 75400, loss = 0.10436698794364929
Steps = 75500, loss = 0.10852882266044617
Steps = 75600, loss = 0.9297652244567871
Steps = 75700, loss = 0.08952448517084122
Steps = 75800, loss = 0.09065151959657669
Steps = 75900, loss = 0.11848301440477371
Steps = 76000, loss = 0.3390827476978302
Steps = 76100, loss = 0.721466600894928
Steps = 76200, loss = 0.39017876982688904
Steps = 76300, loss = 0.08349210768938065
Steps = 76400, loss = 0.1797764152288437
Steps = 76500, loss = 2.541937828063965
Steps = 76600, loss = 2.062499761581421
Steps = 76700, loss = 0.07874547690153122
Steps = 76800, loss = 0.7444247007369995
Steps = 76900, loss = 0.09150593727827072
Steps = 77000, loss = 0.15971241891384125
Steps = 77100, loss = 0.07939207553863525
Steps = 77200, loss = 0.11041989922523499
Steps = 77300, loss = 0.08405584841966629
Steps = 77400, loss = 0.5922577381134033
Steps = 77500, loss = 0.15498551726341248
Steps = 77600, loss = 0.9965618252754211
Steps = 77700, loss = 0.29061347246170044
Steps = 77800, loss = 0.8859155774116516
Steps = 77900, loss = 0.0929192528128624
Steps = 78000, loss = 0.10082019865512848
Steps = 78100, loss = 0.24118967354297638
Steps = 78200, loss = 0.9161302447319031
Steps = 78300, loss = 0.08456041663885117
Steps = 78400, loss = 0.09751738607883453
Steps = 78500, loss = 0.08238246291875839
Steps = 78600, loss = 0.13919547200202942
Steps = 78700, loss = 0.0968775525689125
Steps = 78800, loss = 0.10419768840074539
Steps = 78900, loss = 0.23674257099628448
Steps = 79000, loss = 1.101435899734497
Steps = 79100, loss = 2.183985948562622
Steps = 79200, loss = 0.0829673707485199
Steps = 79300, loss = 0.08961034566164017
Steps = 79400, loss = 0.08837428689002991
Steps = 79500, loss = 0.10937848687171936
Steps = 79600, loss = 0.19784122705459595
Steps = 79700, loss = 0.947406530380249
Steps = 79800, loss = 1.3290681838989258
Steps = 79900, loss = 1.2242275476455688
Steps = 80000, loss = 0.08079193532466888
Steps = 80100, loss = 0.08473072201013565
Steps = 80200, loss = 0.0958782285451889
Steps = 80300, loss = 0.09546063840389252
Steps = 80400, loss = 0.09311185777187347
Steps = 80500, loss = 0.10242033749818802
Steps = 80600, loss = 0.18151584267616272
Steps = 80700, loss = 2.531121253967285
Steps = 80800, loss = 0.08675187081098557
Steps = 80900, loss = 0.08625811338424683
Steps = 81000, loss = 0.08555261790752411
Steps = 81100, loss = 0.9797430634498596
Steps = 81200, loss = 0.10273966193199158
Steps = 81300, loss = 0.8247882127761841
Steps = 81400, loss = 0.11044534295797348
Steps = 81500, loss = 0.12388443201780319
Steps = 81600, loss = 1.1521720886230469
Steps = 81700, loss = 0.11586516350507736
Steps = 81800, loss = 0.5860247015953064
Steps = 81900, loss = 1.2702215909957886
Steps = 82000, loss = 0.14383971691131592
Steps = 82100, loss = 1.4072226285934448
Steps = 82200, loss = 0.14829348027706146
Steps = 82300, loss = 0.13857902586460114
Steps = 82400, loss = 0.18428581953048706
Steps = 82500, loss = 1.5209028720855713
Steps = 82600, loss = 0.12351089715957642
Steps = 82700, loss = 0.07662125676870346
Steps = 82800, loss = 0.12972970306873322
Steps = 82900, loss = 0.4858255386352539
Steps = 83000, loss = 0.11238907277584076
Steps = 83100, loss = 0.10839277505874634
Steps = 83200, loss = 0.10039609670639038
Steps = 83300, loss = 0.6453253626823425
Steps = 83400, loss = 0.08128944039344788
Steps = 83500, loss = 0.08197296410799026
Steps = 83600, loss = 0.8234162330627441
Steps = 83700, loss = 0.09112338721752167
Steps = 83800, loss = 0.15226812660694122
Steps = 83900, loss = 0.5212715864181519
Steps = 84000, loss = 0.839176595211029
Steps = 84100, loss = 0.9635336399078369
Steps = 84200, loss = 1.6445683240890503
Steps = 84300, loss = 0.15015116333961487
Steps = 84400, loss = 1.3191497325897217
Steps = 84500, loss = 0.29149487614631653
Steps = 84600, loss = 1.167140245437622
Steps = 84700, loss = 1.276273488998413
Steps = 84800, loss = 0.08270397782325745
Steps = 84900, loss = 0.09378892183303833
Steps = 85000, loss = 0.7345936894416809
Steps = 85100, loss = 0.08952115476131439
Steps = 85200, loss = 0.09167410433292389
Steps = 85300, loss = 0.09165440499782562
Steps = 85400, loss = 0.18890340626239777
Steps = 85500, loss = 0.1033724695444107
Steps = 85600, loss = 0.10509177297353745
Steps = 85700, loss = 0.5508103370666504
Steps = 85800, loss = 1.4715206623077393
Steps = 85900, loss = 0.13182826340198517
Steps = 86000, loss = 0.7969430088996887
Steps = 86100, loss = 0.08535116165876389
Steps = 86200, loss = 0.13182559609413147
Steps = 86300, loss = 0.09585864841938019
Steps = 86400, loss = 0.0972750335931778
Steps = 86500, loss = 0.3283541202545166
Steps = 86600, loss = 0.7071551084518433
Steps = 86700, loss = 1.144087791442871
Steps = 86800, loss = 1.5018128156661987
Steps = 86900, loss = 0.11727707087993622
Steps = 87000, loss = 0.17617857456207275
Steps = 87100, loss = 1.7119022607803345
Steps = 87200, loss = 0.34462860226631165
Steps = 87300, loss = 0.8078058958053589
Steps = 87400, loss = 2.6676011085510254
Steps = 87500, loss = 1.7823821306228638
Steps = 87600, loss = 0.25691986083984375
Steps = 87700, loss = 2.0665550231933594
Steps = 87800, loss = 0.08719936013221741
Steps = 87900, loss = 0.09129316359758377
Steps = 88000, loss = 0.09446252882480621
Steps = 88100, loss = 0.5773600339889526
Steps = 88200, loss = 0.09393607079982758
Steps = 88300, loss = 0.42000505328178406
Steps = 88400, loss = 1.2010009288787842
Steps = 88500, loss = 0.579476535320282
Steps = 88600, loss = 4.370382308959961
Steps = 88700, loss = 0.10476373881101608
Steps = 88800, loss = 0.0822308212518692
Steps = 88900, loss = 0.09074150770902634
Steps = 89000, loss = 0.09082432836294174
Steps = 89100, loss = 0.09514643996953964
Steps = 89200, loss = 0.1474001109600067
Steps = 89300, loss = 0.5656535625457764
Steps = 89400, loss = 0.46622028946876526
Steps = 89500, loss = 2.083343029022217
Steps = 89600, loss = 0.08413195610046387
Steps = 89700, loss = 0.08337981253862381
Steps = 89800, loss = 0.12638995051383972
Steps = 89900, loss = 0.5412060618400574
Steps = 90000, loss = 1.027395486831665
Steps = 90100, loss = 1.1407928466796875
Steps = 90200, loss = 0.10796332359313965
Steps = 90300, loss = 0.5573327541351318
Steps = 90400, loss = 1.3699127435684204
Steps = 90500, loss = 0.6118285059928894
Steps = 90600, loss = 2.0332045555114746
Steps = 90700, loss = 0.2828333377838135
Steps = 90800, loss = 0.08438427001237869
Steps = 90900, loss = 0.09028381109237671
Steps = 91000, loss = 0.09273681789636612
Steps = 91100, loss = 0.08550019562244415
Steps = 91200, loss = 0.8256253600120544
Steps = 91300, loss = 0.094988152384758
Steps = 91400, loss = 0.0779804214835167
Steps = 91500, loss = 0.08193263411521912
Steps = 91600, loss = 0.07917211204767227
Steps = 91700, loss = 0.08390098810195923
Steps = 91800, loss = 0.7050044536590576
Steps = 91900, loss = 0.10520616173744202
Steps = 92000, loss = 0.15589496493339539
Steps = 92100, loss = 1.6220272779464722
Steps = 92200, loss = 0.42887789011001587
Steps = 92300, loss = 1.3593785762786865
Steps = 92400, loss = 0.10758060216903687
Steps = 92500, loss = 1.0289809703826904
Steps = 92600, loss = 0.09653502702713013
Steps = 92700, loss = 0.1881422996520996
Steps = 92800, loss = 0.8779714703559875
Steps = 92900, loss = 3.176392078399658
Steps = 93000, loss = 0.10675230622291565
Steps = 93100, loss = 0.09069245308637619
Steps = 93200, loss = 0.2203281819820404
Steps = 93300, loss = 0.5480839014053345
Steps = 93400, loss = 1.1459133625030518
Steps = 93500, loss = 0.07461731135845184
Steps = 93600, loss = 0.0843680128455162
Steps = 93700, loss = 0.4381990432739258
Steps = 93800, loss = 1.0823884010314941
Steps = 93900, loss = 4.444332122802734
Steps = 94000, loss = 0.10729014873504639
Steps = 94100, loss = 0.20216619968414307
Steps = 94200, loss = 1.1343828439712524
Steps = 94300, loss = 2.938098192214966
Steps = 94400, loss = 0.08213789761066437
Steps = 94500, loss = 0.9459017515182495
Steps = 94600, loss = 0.08669473975896835
Steps = 94700, loss = 0.08621502667665482
Steps = 94800, loss = 0.34665754437446594
Steps = 94900, loss = 0.08723299950361252
Steps = 95000, loss = 0.08957274258136749
Steps = 95100, loss = 0.12899498641490936
Steps = 95200, loss = 0.07976286858320236
Steps = 95300, loss = 0.09688562154769897
Steps = 95400, loss = 0.09919894486665726
Steps = 95500, loss = 0.12444150447845459
Steps = 95600, loss = 0.1256888061761856
Steps = 95700, loss = 1.0739375352859497
Steps = 95800, loss = 0.10283038020133972
Steps = 95900, loss = 0.14771020412445068
Steps = 96000, loss = 1.9429572820663452
Steps = 96100, loss = 0.6062942147254944
Steps = 96200, loss = 0.09137415885925293
Steps = 96300, loss = 0.21825741231441498
Steps = 96400, loss = 0.09908098727464676
Steps = 96500, loss = 0.1447155922651291
Steps = 96600, loss = 0.13348259031772614
Steps = 96700, loss = 0.10803822427988052
Steps = 96800, loss = 0.12254942208528519
Steps = 96900, loss = 0.10544595867395401
Steps = 97000, loss = 0.0871887356042862
Steps = 97100, loss = 0.24174417555332184
Steps = 97200, loss = 0.1204204112291336
Steps = 97300, loss = 0.7902573943138123
Steps = 97400, loss = 0.2585245966911316
Steps = 97500, loss = 1.7327115535736084
Steps = 97600, loss = 0.09267119318246841
Steps = 97700, loss = 0.09169668704271317
Steps = 97800, loss = 0.22269447147846222
Steps = 97900, loss = 0.09270612895488739
Steps = 98000, loss = 0.7857210636138916
Steps = 98100, loss = 0.08991590887308121
Steps = 98200, loss = 0.10580670088529587
Steps = 98300, loss = 0.30021679401397705
Steps = 98400, loss = 1.3006877899169922
Steps = 98500, loss = 1.0944056510925293
Steps = 98600, loss = 0.07438123226165771
Steps = 98700, loss = 0.10122588276863098
Steps = 98800, loss = 0.08481619507074356
Steps = 98900, loss = 0.13515394926071167
Steps = 99000, loss = 0.09454526007175446
Steps = 99100, loss = 0.3815361559391022
Steps = 99200, loss = 0.09410273283720016
Steps = 99300, loss = 0.1367136836051941
Steps = 99400, loss = 1.1713685989379883
Steps = 99500, loss = 0.08855803310871124
Steps = 99600, loss = 0.10390710085630417
Steps = 99700, loss = 1.3001716136932373
Steps = 99800, loss = 0.8866133689880371
Steps = 99900, loss = 0.0881309062242508
Test accuracy: 0.86328125 (got 442 right out of 512)
